source_type,source_id,relation,target_type,target_id,detail,evidence_file,evidence_page
organization,og0073,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_727849.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_727849.pdf,1
person,pp0114,invited tender,tender,727849,Project Director,Tender Notice_PDFs/CDA_Tender_727849.pdf,1
organization,og0073,advertised,tender,727849,,Tender Notice_PDFs/CDA_Tender_727849.pdf,1
tender,727849,belongs to project,project,pr0081,,Tender Notice_PDFs/CDA_Tender_727849.pdf,1
organization,og0071,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_728810.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_728810.pdf,1
person,pp0006,invited tender,tender,728810,Executive Engineer,Tender Notice_PDFs/CDA_Tender_728810.pdf,1
organization,og0071,advertised,tender,728810,,Tender Notice_PDFs/CDA_Tender_728810.pdf,1
tender,728810,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_728810.pdf,1
organization,og0071,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_730799.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_730799.pdf,1
person,pp0006,invited tender,tender,730799,Executive Engineer,Tender Notice_PDFs/CDA_Tender_730799.pdf,1
organization,og0071,advertised,tender,730799,,Tender Notice_PDFs/CDA_Tender_730799.pdf,1
tender,730799,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_730799.pdf,1
organization,og0031,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_731173.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_731173.pdf,1
person,pp0024,invited tender,tender,731173,Project Director,Tender Notice_PDFs/CDA_Tender_731173.pdf,1
organization,og0031,advertised,tender,731173,,Tender Notice_PDFs/CDA_Tender_731173.pdf,1
tender,731173,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_731173.pdf,1
organization,og0070,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_733123.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_733123.pdf,1
person,pp0111,invited tender,tender,733123,Deputy Chief Town Planner,Tender Notice_PDFs/CDA_Tender_733123.pdf,2
organization,og0070,advertised,tender,733123,,Tender Notice_PDFs/CDA_Tender_733123.pdf,1
tender,733123,belongs to project,project,pr0078,,Tender Notice_PDFs/CDA_Tender_733123.pdf,1
organization,og0068,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_735107.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_735107.pdf,1
person,pp0006,invited tender,tender,735107,Executive Engineer,Tender Notice_PDFs/CDA_Tender_735107.pdf,1
organization,og0068,advertised,tender,735107,,Tender Notice_PDFs/CDA_Tender_735107.pdf,1
tender,735107,belongs to project,project,pr0074,,Tender Notice_PDFs/CDA_Tender_735107.pdf,1
organization,og0068,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_736874.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_736874.pdf,1
person,pp0006,invited tender,tender,736874,Executive Engineer,Tender Notice_PDFs/CDA_Tender_736874.pdf,1
organization,og0068,advertised,tender,736874,,Tender Notice_PDFs/CDA_Tender_736874.pdf,1
tender,736874,belongs to project,project,pr0074,,Tender Notice_PDFs/CDA_Tender_736874.pdf,1
organization,og0070,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_745109.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_745109.pdf,1
person,pp0111,invited tender,tender,745109,Deputy Chief Town Planner,Tender Notice_PDFs/CDA_Tender_745109.pdf,2
organization,og0070,advertised,tender,745109,,Tender Notice_PDFs/CDA_Tender_745109.pdf,1
tender,745109,belongs to project,project,pr0078,,Tender Notice_PDFs/CDA_Tender_745109.pdf,1
organization,og0084,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_748220.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_748220.pdf,1
person,pp0121,invited tender,tender,748220,Executive Engineer,Tender Notice_PDFs/CDA_Tender_748220.pdf,1
organization,og0084,advertised,tender,748220,,Tender Notice_PDFs/CDA_Tender_748220.pdf,1
tender,748220,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_748220.pdf,1
organization,og0038,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_749274.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_749274.pdf,1
person,pp0069,invited tender,tender,749274,System Analyst,Tender Notice_PDFs/CDA_Tender_749274.pdf,1
organization,og0038,advertised,tender,749274,,Tender Notice_PDFs/CDA_Tender_749274.pdf,1
tender,749274,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_749274.pdf,1
organization,og0073,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_755321.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_755321.pdf,1
person,pp0114,invited tender,tender,755321,Project Director,Tender Notice_PDFs/CDA_Tender_755321.pdf,1
organization,og0073,advertised,tender,755321,,Tender Notice_PDFs/CDA_Tender_755321.pdf,1
tender,755321,belongs to project,project,pr0081,,Tender Notice_PDFs/CDA_Tender_755321.pdf,1
organization,og0031,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
person,pp0024,invited tender,tender,765097,Project Director,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
organization,og0031,advertised,tender,765097,,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
tender,765097,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_765097.pdf,1
organization,og0031,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
person,pp0024,invited tender,tender,773275,Project Director,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
organization,og0031,advertised,tender,773275,,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
tender,773275,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_773275.pdf,1
organization,og0060,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_775105.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_775105.pdf,1
person,pp0096,invited tender,tender,775105,Executive Engineer,Tender Notice_PDFs/CDA_Tender_775105.pdf,1
organization,og0060,advertised,tender,775105,,Tender Notice_PDFs/CDA_Tender_775105.pdf,1
tender,775105,belongs to project,project,pr0080,,Tender Notice_PDFs/CDA_Tender_775105.pdf,1
organization,og0038,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_780102.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_780102.pdf,1
person,pp0069,invited tender,tender,780102,System Analyst,Tender Notice_PDFs/CDA_Tender_780102.pdf,1
organization,og0038,advertised,tender,780102,,Tender Notice_PDFs/CDA_Tender_780102.pdf,1
tender,780102,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_780102.pdf,1
organization,og0073,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
person,pp0114,invited tender,tender,781266,Project Director,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
organization,og0073,advertised,tender,781266,,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
tender,781266,belongs to project,project,pr0081,,Tender Notice_PDFs/CDA_Tender_781266.pdf,1
organization,og0087,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_782755.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_782755.pdf,1
person,pp0125,invited tender,tender,782755,Executive Engineer,Tender Notice_PDFs/CDA_Tender_782755.pdf,2
organization,og0087,advertised,tender,782755,,Tender Notice_PDFs/CDA_Tender_782755.pdf,1
tender,782755,belongs to project,project,pr0094,,Tender Notice_PDFs/CDA_Tender_782755.pdf,1
organization,og0099,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
person,pp0103,invited tender,tender,786407,Executive Engineer,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
organization,og0099,advertised,tender,786407,,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
tender,786407,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_786407.pdf,1
organization,og0071,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
person,pp0006,invited tender,tender,791688,Executive Engineer,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
organization,og0071,advertised,tender,791688,,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
tender,791688,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_791688.pdf,1
organization,og0038,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_809857.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_809857.pdf,1
person,pp0069,invited tender,tender,809857,System Analyst,Tender Notice_PDFs/CDA_Tender_809857.pdf,1
organization,og0038,advertised,tender,809857,,Tender Notice_PDFs/CDA_Tender_809857.pdf,1
tender,809857,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_809857.pdf,1
organization,og0087,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_814522.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_814522.pdf,1
person,pp0125,invited tender,tender,814522,Executive Engineer,Tender Notice_PDFs/CDA_Tender_814522.pdf,2
organization,og0087,advertised,tender,814522,,Tender Notice_PDFs/CDA_Tender_814522.pdf,1
tender,814522,belongs to project,project,pr0094,,Tender Notice_PDFs/CDA_Tender_814522.pdf,1
organization,og0038,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_815786.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_815786.pdf,1
person,pp0069,invited tender,tender,815786,System Analyst,Tender Notice_PDFs/CDA_Tender_815786.pdf,1
organization,og0038,advertised,tender,815786,,Tender Notice_PDFs/CDA_Tender_815786.pdf,1
tender,815786,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_815786.pdf,1
organization,og0021,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_824096.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_824096.pdf,1
person,pp0006,invited tender,tender,824096,Executive Engineer,Tender Notice_PDFs/CDA_Tender_824096.pdf,1
organization,og0021,advertised,tender,824096,,Tender Notice_PDFs/CDA_Tender_824096.pdf,1
tender,824096,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_824096.pdf,1
organization,og0038,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_836329.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_836329.pdf,1
person,pp0069,invited tender,tender,836329,System Analyst,Tender Notice_PDFs/CDA_Tender_836329.pdf,1
organization,og0038,advertised,tender,836329,,Tender Notice_PDFs/CDA_Tender_836329.pdf,1
tender,836329,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_836329.pdf,1
organization,og0031,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_840372.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_840372.pdf,1
person,pp0024,invited tender,tender,840372,Project Director,Tender Notice_PDFs/CDA_Tender_840372.pdf,1
organization,og0031,advertised,tender,840372,,Tender Notice_PDFs/CDA_Tender_840372.pdf,1
tender,840372,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_840372.pdf,1
organization,og0084,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_844951.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_844951.pdf,1
person,pp0121,invited tender,tender,844951,Executive Engineer,Tender Notice_PDFs/CDA_Tender_844951.pdf,1
organization,og0084,advertised,tender,844951,,Tender Notice_PDFs/CDA_Tender_844951.pdf,1
tender,844951,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_844951.pdf,1
organization,og0073,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_848555.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_848555.pdf,1
person,pp0114,invited tender,tender,848555,Project Director,Tender Notice_PDFs/CDA_Tender_848555.pdf,1
organization,og0073,advertised,tender,848555,,Tender Notice_PDFs/CDA_Tender_848555.pdf,1
tender,848555,belongs to project,project,pr0081,,Tender Notice_PDFs/CDA_Tender_848555.pdf,1
organization,og0021,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_851858.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_851858.pdf,1
person,pp0006,invited tender,tender,851858,Executive Engineer,Tender Notice_PDFs/CDA_Tender_851858.pdf,1
organization,og0021,advertised,tender,851858,,Tender Notice_PDFs/CDA_Tender_851858.pdf,1
tender,851858,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_851858.pdf,1
organization,og0021,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_851863.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_851863.pdf,1
person,pp0006,invited tender,tender,851863,Executive Engineer,Tender Notice_PDFs/CDA_Tender_851863.pdf,1
organization,og0021,advertised,tender,851863,,Tender Notice_PDFs/CDA_Tender_851863.pdf,1
tender,851863,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_851863.pdf,1
organization,og0021,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_851864.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_851864.pdf,1
person,pp0006,invited tender,tender,851864,Executive Engineer,Tender Notice_PDFs/CDA_Tender_851864.pdf,1
organization,og0021,advertised,tender,851864,,Tender Notice_PDFs/CDA_Tender_851864.pdf,1
tender,851864,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_851864.pdf,1
organization,og0021,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_851865.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_851865.pdf,1
person,pp0006,invited tender,tender,851865,Executive Engineer,Tender Notice_PDFs/CDA_Tender_851865.pdf,1
organization,og0021,advertised,tender,851865,,Tender Notice_PDFs/CDA_Tender_851865.pdf,1
tender,851865,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_851865.pdf,1
organization,og0010,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_862601.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_862601.pdf,1
person,pp0006,invited tender,tender,862601,Assistant Engineer,Tender Notice_PDFs/CDA_Tender_862601.pdf,1
organization,og0010,advertised,tender,862601,,Tender Notice_PDFs/CDA_Tender_862601.pdf,1
tender,862601,belongs to project,project,pr0005,,Tender Notice_PDFs/CDA_Tender_862601.pdf,1
organization,og0010,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_862635.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_862635.pdf,1
person,pp0006,invited tender,tender,862635,Assistant Engineer,Tender Notice_PDFs/CDA_Tender_862635.pdf,1
organization,og0010,advertised,tender,862635,,Tender Notice_PDFs/CDA_Tender_862635.pdf,1
tender,862635,belongs to project,project,pr0005,,Tender Notice_PDFs/CDA_Tender_862635.pdf,1
organization,og0010,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_863109.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_863109.pdf,1
person,pp0006,invited tender,tender,863109,Assistant Engineer,Tender Notice_PDFs/CDA_Tender_863109.pdf,1
organization,og0010,advertised,tender,863109,,Tender Notice_PDFs/CDA_Tender_863109.pdf,1
tender,863109,belongs to project,project,pr0005,,Tender Notice_PDFs/CDA_Tender_863109.pdf,1
organization,og0010,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_863116.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_863116.pdf,1
person,pp0006,invited tender,tender,863116,Assistant Engineer,Tender Notice_PDFs/CDA_Tender_863116.pdf,1
organization,og0010,advertised,tender,863116,,Tender Notice_PDFs/CDA_Tender_863116.pdf,1
tender,863116,belongs to project,project,pr0005,,Tender Notice_PDFs/CDA_Tender_863116.pdf,1
organization,og0031,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_865569.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_865569.pdf,1
person,pp0024,invited tender,tender,865569,Project Director,Tender Notice_PDFs/CDA_Tender_865569.pdf,1
organization,og0031,advertised,tender,865569,,Tender Notice_PDFs/CDA_Tender_865569.pdf,1
tender,865569,belongs to project,project,pr0093,,Tender Notice_PDFs/CDA_Tender_865569.pdf,1
organization,og0066,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_867632.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_867632.pdf,1
person,pp0105,invited tender,tender,867632,Chief Engineer,Tender Notice_PDFs/CDA_Tender_867632.pdf,1
organization,og0066,advertised,tender,867632,,Tender Notice_PDFs/CDA_Tender_867632.pdf,1
tender,867632,belongs to project,project,pr0071,,Tender Notice_PDFs/CDA_Tender_867632.pdf,1
organization,og0031,part of,organization,og0009,,Tender Notice_PDFs/CDA_Tender_868908.pdf,1
organization,og0009,part of,organization,og0001,,Tender Notice_PDFs/CDA_Tender_868908.pdf,1
person,pp0024,invited tender,tender,868908,Project Director,Tender Notice_PDFs/CDA_Tender_868908.pdf,1
organization,og0031,advertised,tender,868908,,Tender Notice_PDFs/CDA_Tender_868908.pdf,1
