date,event,tender_id,entity,original,source_file,page
2020-04-01,bid submission closes,427825,Purbachal New Town Project,01-Apr-2020 15:00,Tender Notice_PDFs/RAJUK_Tender_427825.pdf,1
2020-04-01,bids opened,427825,Purbachal New Town Project,01-Apr-2020 15:00,Tender Notice_PDFs/RAJUK_Tender_427825.pdf,1
2020-04-01,last day for bid security,427825,Purbachal New Town Project,01-Apr-2020 14:30,Tender Notice_PDFs/RAJUK_Tender_427825.pdf,1
2020-04-01,bid submission closes,427828,Purbachal New Town Project,01-Apr-2020 15:00,Tender Notice_PDFs/RAJUK_Tender_427828.pdf,1
2020-04-01,bids opened,427828,Purbachal New Town Project,01-Apr-2020 15:00,Tender Notice_PDFs/RAJUK_Tender_427828.pdf,1
2020-04-01,last day for bid security,427828,Purbachal New Town Project,01-Apr-2020 14:30,Tender Notice_PDFs/RAJUK_Tender_427828.pdf,1
2020-04-01,bid submission closes,427832,Purbachal New Town Project,01-Apr-2020 15:00,Tender Notice_PDFs/RAJUK_Tender_427832.pdf,1
2020-04-01,bids opened,427832,Purbachal New Town Project,01-Apr-2020 15:00,Tender Notice_PDFs/RAJUK_Tender_427832.pdf,1
2020-04-01,last day for bid security,427832,Purbachal New Town Project,01-Apr-2020 14:30,Tender Notice_PDFs/RAJUK_Tender_427832.pdf,1
2020-04-01,bid submission closes,427834,Purbachal New Town Project,01-Apr-2020 15:00,Tender Notice_PDFs/RAJUK_Tender_427834.pdf,1
2020-04-01,bids opened,427834,Purbachal New Town Project,01-Apr-2020 15:00,Tender Notice_PDFs/RAJUK_Tender_427834.pdf,1
2020-04-01,last day for bid security,427834,Purbachal New Town Project,01-Apr-2020 14:30,Tender Notice_PDFs/RAJUK_Tender_427834.pdf,1
2020-04-02,contract work completes,342502,"S. Ananta - Abdus Salam (JV) ( JVCA Partners [Business Share]: M/S. Abdus Salam [49.000%] , S. Ananta Bikash Tripura [51.000%] )",02/04/2020,Contract_Awards_PDFs/Tender_342502.pdf,1
2020-04-03,bid security valid until,287337,office of the Chief Engineer ( Project & Design),03-Apr-2020,Tender Notice_PDFs/RAJUK_Tender_287337.pdf,1
2020-04-05,contract work completes,270651,Khan and Sons (Bangladesh) Limited,05/04/2020,Contract_Awards_PDFs/Tender_270651.pdf,1
2020-04-05,contract work starts,446283,M/S. Shishir Construction,05/04/2020,Contract_Awards_PDFs/Tender_446283.pdf,1
2020-04-05,pre-tender meeting ends,448324,Cox's Bazar Development Authority,05-Apr-2020 17:00,Tender Notice_PDFs/COXDA_Tender_448324.pdf,1
2020-04-05,pre-tender meeting ends,448434,Cox's Bazar Development Authority,05-Apr-2020 17:00,Tender Notice_PDFs/COXDA_Tender_448434.pdf,1
2020-04-06,bid submission closes,427820,Purbachal New Town Project,06-Apr-2020 15:00,Tender Notice_PDFs/RAJUK_Tender_427820.pdf,1
2020-04-06,bids opened,427820,Purbachal New Town Project,06-Apr-2020 15:00,Tender Notice_PDFs/RAJUK_Tender_427820.pdf,1
2020-04-07,contract work completes,277365,Mohammed Eunus & Brothers (Pvt.) Ltd.,07/04/2020,Contract_Awards_PDFs/Tender_277365.pdf,1
2020-04-07,contract signed,446283,M/S. Shishir Construction,07-Apr-2020,Contract_Awards_PDFs/Tender_446283.pdf,1
2020-04-07,notification of award issued,446283,M/S. Shishir Construction,07-Apr-2020,Contract_Awards_PDFs/Tender_446283.pdf,1
2020-04-12,contract work completes,134910,M/S. Maliha Enterprise,12-Apr-2020,Contract_Awards_PDFs/Tender_134910.pdf,1
2020-04-12,contract work completes,329551,M/s. Halim Enterprise.,12-Apr-2020,Contract_Awards_PDFs/Tender_329551.pdf,1
2020-04-15,contract work completes,387658,M/S. Nice Enterprise,15/04/2020,Contract_Awards_PDFs/Tender_387658.pdf,1
2020-04-15,contract work starts,427350,Optimal Technology (Pvt. ) Ltd.,15/04/2020,Contract_Awards_PDFs/Tender_427350.pdf,1
2020-04-15,contract work starts,436738,ELECTROMECH AUTOMATION SERVICES LTD,15/04/2020,Contract_Awards_PDFs/Tender_436738.pdf,1
2020-04-16,contract work completes,329556,M/S Techno Trade International,16-Apr-2020,Contract_Awards_PDFs/Tender_329556.pdf,1
2020-04-19,contract signed,436738,ELECTROMECH AUTOMATION SERVICES LTD,19-Apr-2020,Contract_Awards_PDFs/Tender_436738.pdf,1
2020-04-19,last day to buy the document,448324,Cox's Bazar Development Authority,19-Apr-2020 16:00,Tender Notice_PDFs/COXDA_Tender_448324.pdf,1
2020-04-19,last day to buy the document,448434,Cox's Bazar Development Authority,19-Apr-2020 16:00,Tender Notice_PDFs/COXDA_Tender_448434.pdf,1
2020-04-20,bid security valid until,387658,Project Director(M.Uddin),20-Apr-2020,Tender Notice_PDFs/CDA_Tender_387658.pdf,1
2020-04-20,bid security valid until,395550,Project Director(M.Uddin),20-Apr-2020,Tender Notice_PDFs/CDA_Tender_395550.pdf,1
2020-04-20,contract work completes,446283,M/S. Shishir Construction,20/04/2020,Contract_Awards_PDFs/Tender_446283.pdf,1
2020-04-20,bid submission closes,448324,Cox's Bazar Development Authority,20-Apr-2020 15:00,Tender Notice_PDFs/COXDA_Tender_448324.pdf,1
2020-04-20,bids opened,448324,Cox's Bazar Development Authority,20-Apr-2020 15:00,Tender Notice_PDFs/COXDA_Tender_448324.pdf,1
2020-04-20,last day for bid security,448324,Cox's Bazar Development Authority,20-Apr-2020 14:00,Tender Notice_PDFs/COXDA_Tender_448324.pdf,1
2020-04-20,bid submission closes,448434,Cox's Bazar Development Authority,20-Apr-2020 15:00,Tender Notice_PDFs/COXDA_Tender_448434.pdf,1
2020-04-20,bids opened,448434,Cox's Bazar Development Authority,20-Apr-2020 15:00,Tender Notice_PDFs/COXDA_Tender_448434.pdf,1
2020-04-20,last day for bid security,448434,Cox's Bazar Development Authority,20-Apr-2020 14:00,Tender Notice_PDFs/COXDA_Tender_448434.pdf,1
2020-04-22,tender valid until,383988,Office of the Chairman,22-Apr-2020,Tender Notice_PDFs/RDA_Tender_383988.pdf,1
2020-04-22,bid security valid until,389133,"Office of the Project Director, Urban Resilience Project-RAJUK Part,RAJUK,Dhaka",22-Apr-2020,Tender Notice_PDFs/RAJUK_Tender_389133.pdf,1
2020-04-28,bid security valid until,376450,office of the Chief Engineer ( Project & Design),28-Apr-2020,Tender Notice_PDFs/RAJUK_Tender_376450.pdf,1
2020-04-28,last day to buy the document,437635,"Office of the Project Director, Urban Resilience Project-RAJUK Part,RAJUK,Dhaka",28-Apr-2020 17:00,Tender Notice_PDFs/RAJUK_Tender_437635.pdf,1
2020-04-29,bid submission closes,437635,"Office of the Project Director, Urban Resilience Project-RAJUK Part,RAJUK,Dhaka",29-Apr-2020 14:00,Tender Notice_PDFs/RAJUK_Tender_437635.pdf,1
2020-04-29,bids opened,437635,"Office of the Project Director, Urban Resilience Project-RAJUK Part,RAJUK,Dhaka",29-Apr-2020 14:00,Tender Notice_PDFs/RAJUK_Tender_437635.pdf,1
2020-04-29,last day for bid security,437635,"Office of the Project Director, Urban Resilience Project-RAJUK Part,RAJUK,Dhaka",29-Apr-2020 13:00,Tender Notice_PDFs/RAJUK_Tender_437635.pdf,1
2020-04-30,contract work completes,424168,Frontline Communications Ltd,30-Apr-2020,Contract_Awards_PDFs/Tender_424168.pdf,1
2020-05-03,contract work starts,448324,NATIONAL DEVELOPMENT ENGINEERS LTD.,03/05/2020,Contract_Awards_PDFs/Tender_448324.pdf,1
2020-05-10,notification of award issued,427350,Optimal Technology (Pvt. ) Ltd.,10-May-2020,Contract_Awards_PDFs/Tender_427350.pdf,1
2020-05-12,notice published,459665,Office of the Executive Engineer (Works),12-May-2020 15:00,Tender Notice_PDFs/KDA_Tender_459665.pdf,1
2020-05-12,tender advertised,459665,MAAN BANGLADESH LTD.,12-May-2020 15:00,Contract_Awards_PDFs/Tender_459665.pdf,1
2020-05-13,contract work completes,329553,M/S Techno Trade International,13-May-2020,Contract_Awards_PDFs/Tender_329553.pdf,1
2020-05-13,pre-tender meeting starts,459665,Office of the Executive Engineer (Works),13-May-2020 12:00,Tender Notice_PDFs/KDA_Tender_459665.pdf,1
2020-05-14,contract work completes,329552,M/S Techno Trade International,14-May-2020,Contract_Awards_PDFs/Tender_329552.pdf,1
2020-05-17,contract work completes,410561,M/S. Khaja G.N Enterpriser,17/05/2020,Contract_Awards_PDFs/Tender_410561.pdf,1
2020-05-17,contract work completes,417304,Ecom Trade International,17/05/2020,Contract_Awards_PDFs/Tender_417304.pdf,1
2020-05-17,contract work completes,436738,ELECTROMECH AUTOMATION SERVICES LTD,17/05/2020,Contract_Awards_PDFs/Tender_436738.pdf,1
2020-05-17,notice published,461085,Cox's Bazar Development Authority,17-May-2020 13:00,Tender Notice_PDFs/COXDA_Tender_461085.pdf,1
2020-05-17,pre-tender meeting starts,461085,Cox's Bazar Development Authority,17-May-2020 16:00,Tender Notice_PDFs/COXDA_Tender_461085.pdf,1
2020-05-17,tender advertised,461085,Bangla Trac Limited,17-May-2020 13:00,Contract_Awards_PDFs/Tender_461085.pdf,1
2020-05-17,notice published,461209,Cox's Bazar Development Authority,17-May-2020 13:00,Tender Notice_PDFs/COXDA_Tender_461209.pdf,1
2020-05-17,pre-tender meeting starts,461209,Cox's Bazar Development Authority,17-May-2020 16:00,Tender Notice_PDFs/COXDA_Tender_461209.pdf,1
2020-05-17,tender advertised,461209,Bangla Trac Limited,17-May-2020 13:00,Contract_Awards_PDFs/Tender_461209.pdf,1
2020-05-18,last day to buy the document,446869,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",18-May-2020 14:30,Tender Notice_PDFs/RAJUK_Tender_446869.pdf,1
2020-05-18,last day to buy the document,447380,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",18-May-2020 14:30,Tender Notice_PDFs/RAJUK_Tender_447380.pdf,1
2020-05-19,bid submission closes,446869,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",19-May-2020 14:00,Tender Notice_PDFs/RAJUK_Tender_446869.pdf,1
2020-05-19,bids opened,446869,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",19-May-2020 14:00,Tender Notice_PDFs/RAJUK_Tender_446869.pdf,1
2020-05-19,last day for bid security,446869,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",19-May-2020 13:00,Tender Notice_PDFs/RAJUK_Tender_446869.pdf,1
2020-05-19,bid submission closes,447380,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",19-May-2020 14:00,Tender Notice_PDFs/RAJUK_Tender_447380.pdf,1
2020-05-19,bids opened,447380,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",19-May-2020 14:00,Tender Notice_PDFs/RAJUK_Tender_447380.pdf,1
2020-05-19,last day for bid security,447380,"Construction of multi-storied apartment Buildings on 9(Nine) nos abandoned plot at Gulshan,Mohammadpur, Lalmatia & Dhanmondi, Dhaka.",19-May-2020 13:00,Tender Notice_PDFs/RAJUK_Tender_447380.pdf,1
2020-05-20,contract work completes,199942,Hatil Complex Ltd,20/05/2020,Contract_Awards_PDFs/Tender_199942.pdf,1
2020-05-20,bid security valid until,383988,Office of the Chairman,20-May-2020,Tender Notice_PDFs/RDA_Tender_383988.pdf,1
2020-05-20,pre-tender meeting ends,459665,Office of the Executive Engineer (Works),20-May-2020 13:00,Tender Notice_PDFs/KDA_Tender_459665.pdf,1
2020-05-27,tender valid until,424168,Cox's Bazar Development Authority,27-May-2020,Tender Notice_PDFs/COXDA_Tender_424168.pdf,1
2020-05-27,notice published,448675,Office of the Assistant Programmer,27-May-2020 12:00,Tender Notice_PDFs/KDA_Tender_448675.pdf,1
2020-05-27,pre-tender meeting starts,448675,Office of the Assistant Programmer,27-May-2020 12:30,Tender Notice_PDFs/KDA_Tender_448675.pdf,1
2020-05-27,tender advertised,448675,MHR ENGINEERING,27-May-2020 12:00,Contract_Awards_PDFs/Tender_448675.pdf,1
2020-05-27,pre-tender meeting ends,461085,Cox's Bazar Development Authority,27-May-2020 15:00,Tender Notice_PDFs/COXDA_Tender_461085.pdf,1
2020-05-27,pre-tender meeting ends,461209,Cox's Bazar Development Authority,27-May-2020 15:00,Tender Notice_PDFs/COXDA_Tender_461209.pdf,1
2020-05-31,contract work completes,427246,M/S. Gulzar Trading,31/05/2020,Contract_Awards_PDFs/Tender_427246.pdf,1
2020-05-31,pre-tender meeting ends,448675,Office of the Assistant Programmer,31-May-2020 12:00,Tender Notice_PDFs/KDA_Tender_448675.pdf,1
2020-05-31,last day to buy the document,459665,Office of the Executive Engineer (Works),31-May-2020 13:00,Tender Notice_PDFs/KDA_Tender_459665.pdf,1
2020-06-01,tender valid until,410561,Project Director(M.Uddin),01-Jun-2020,Tender Notice_PDFs/CDA_Tender_410561.pdf,1
2020-06-01,tender valid until,425270,Project Director (Saltgola),01-Jun-2020,Tender Notice_PDFs/CDA_Tender_425270.pdf,1
2020-06-01,bid submission closes,459665,Office of the Executive Engineer (Works),01-Jun-2020 13:00,Tender Notice_PDFs/KDA_Tender_459665.pdf,1
2020-06-01,bids opened,459665,Office of the Executive Engineer (Works),01-Jun-2020 13:00,Tender Notice_PDFs/KDA_Tender_459665.pdf,1
2020-06-01,last day for bid security,459665,Office of the Executive Engineer (Works),01-Jun-2020 12:00,Tender Notice_PDFs/KDA_Tender_459665.pdf,1
2020-06-01,last day to buy the document,461085,Cox's Bazar Development Authority,01-Jun-2020 16:00,Tender Notice_PDFs/COXDA_Tender_461085.pdf,1
2020-06-01,last day to buy the document,461209,Cox's Bazar Development Authority,01-Jun-2020 11:00,Tender Notice_PDFs/COXDA_Tender_461209.pdf,1
2020-06-01,notice published,464552,Cox's Bazar Development Authority,01-Jun-2020 16:30,Tender Notice_PDFs/COXDA_Tender_464552.pdf,1
2020-06-01,notice published,464647,Cox's Bazar Development Authority,01-Jun-2020 16:30,Tender Notice_PDFs/COXDA_Tender_464647.pdf,1
2020-06-02,bid submission closes,461085,Cox's Bazar Development Authority,02-Jun-2020 13:00,Tender Notice_PDFs/COXDA_Tender_461085.pdf,1
2020-06-02,bids opened,461085,Cox's Bazar Development Authority,02-Jun-2020 13:00,Tender Notice_PDFs/COXDA_Tender_461085.pdf,1
2020-06-02,last day for bid security,461085,Cox's Bazar Development Authority,02-Jun-2020 11:00,Tender Notice_PDFs/COXDA_Tender_461085.pdf,1
2020-06-02,bid submission closes,461209,Cox's Bazar Development Authority,02-Jun-2020 13:00,Tender Notice_PDFs/COXDA_Tender_461209.pdf,1
2020-06-02,bids opened,461209,Cox's Bazar Development Authority,02-Jun-2020 13:00,Tender Notice_PDFs/COXDA_Tender_461209.pdf,1
2020-06-02,last day for bid security,461209,Cox's Bazar Development Authority,02-Jun-2020 11:00,Tender Notice_PDFs/COXDA_Tender_461209.pdf,1
2020-06-02,pre-tender meeting starts,464552,Cox's Bazar Development Authority,02-Jun-2020 13:00,Tender Notice_PDFs/COXDA_Tender_464552.pdf,1
2020-06-02,pre-tender meeting starts,464647,Cox's Bazar Development Authority,02-Jun-2020 12:00,Tender Notice_PDFs/COXDA_Tender_464647.pdf,1
2020-06-03,contract signed,427350,Optimal Technology (Pvt. ) Ltd.,03-Jun-2020,Contract_Awards_PDFs/Tender_427350.pdf,1
2020-06-07,contract work starts,461085,Bangla Trac Limited,07/06/2020,Contract_Awards_PDFs/Tender_461085.pdf,1
2020-06-07,contract work starts,461209,Bangla Trac Limited,07/06/2020,Contract_Awards_PDFs/Tender_461209.pdf,1
2020-06-07,pre-tender meeting ends,464552,Cox's Bazar Development Authority,07-Jun-2020 17:00,Tender Notice_PDFs/COXDA_Tender_464552.pdf,1
2020-06-07,pre-tender meeting ends,464647,Cox's Bazar Development Authority,07-Jun-2020 17:00,Tender Notice_PDFs/COXDA_Tender_464647.pdf,1
2020-06-08,notification of award issued,461085,Bangla Trac Limited,08-Jun-2020,Contract_Awards_PDFs/Tender_461085.pdf,1
2020-06-08,notification of award issued,461209,Bangla Trac Limited,08-Jun-2020,Contract_Awards_PDFs/Tender_461209.pdf,1
2020-06-09,tender valid until,427246,Project Director(M.Uddin),09-Jun-2020,Tender Notice_PDFs/CDA_Tender_427246.pdf,1
2020-06-10,bid submission closes,398199,Electrical & Mechanical Engineering (EME),10-Jun-2020 13:00,Tender Notice_PDFs/CDA_Tender_398199.pdf,1
2020-06-10,bids opened,398199,Electrical & Mechanical Engineering (EME),10-Jun-2020 13:00,Tender Notice_PDFs/CDA_Tender_398199.pdf,1
2020-06-10,last day for bid security,398199,Electrical & Mechanical Engineering (EME),10-Jun-2020 11:30,Tender Notice_PDFs/CDA_Tender_398199.pdf,1
2020-06-10,last day to buy the document,398199,Electrical & Mechanical Engineering (EME),10-Jun-2020 11:00,Tender Notice_PDFs/CDA_Tender_398199.pdf,1
2020-06-10,bid submission closes,409461,Electrical & Mechanical Engineering (EME),10-Jun-2020 14:30,Tender Notice_PDFs/CDA_Tender_409461.pdf,1
2020-06-10,bids opened,409461,Electrical & Mechanical Engineering (EME),10-Jun-2020 14:30,Tender Notice_PDFs/CDA_Tender_409461.pdf,1
2020-06-10,last day for bid security,409461,Electrical & Mechanical Engineering (EME),10-Jun-2020 11:30,Tender Notice_PDFs/CDA_Tender_409461.pdf,1
2020-06-10,last day to buy the document,409461,Electrical & Mechanical Engineering (EME),10-Jun-2020 11:00,Tender Notice_PDFs/CDA_Tender_409461.pdf,1
2020-06-10,last day to buy the document,448675,Office of the Assistant Programmer,10-Jun-2020 16:00,Tender Notice_PDFs/KDA_Tender_448675.pdf,1
2020-06-11,tender valid until,417304,Cox's Bazar Development Authority,11-Jun-2020,Tender Notice_PDFs/COXDA_Tender_417304.pdf,1
2020-06-11,bid submission closes,448675,Office of the Assistant Programmer,11-Jun-2020 12:00,Tender Notice_PDFs/KDA_Tender_448675.pdf,1
2020-06-11,bids opened,448675,Office of the Assistant Programmer,11-Jun-2020 12:00,Tender Notice_PDFs/KDA_Tender_448675.pdf,1
2020-06-11,last day for bid security,448675,Office of the Assistant Programmer,11-Jun-2020 11:00,Tender Notice_PDFs/KDA_Tender_448675.pdf,1
2020-06-11,notice published,469159,Project Director(Elevated ExpressWay),11-Jun-2020 16:00,Tender Notice_PDFs/CDA_Tender_469159.pdf,1
2020-06-11,pre-tender meeting starts,469159,Project Director(Elevated ExpressWay),11-Jun-2020 19:18,Tender Notice_PDFs/CDA_Tender_469159.pdf,1
2020-06-14,tender valid until,427350,"Office of the Project Director, Urban Resilience Project-RAJUK Part,RAJUK,Dhaka",14-Jun-2020,Tender Notice_PDFs/RAJUK_Tender_427350.pdf,1
2020-06-14,tender valid until,436738,Project Director (Saltgola),14-Jun-2020,Tender Notice_PDFs/CDA_Tender_436738.pdf,1
2020-06-15,contract work starts,360423,M/S. Gulzar Trading,15-Jun-2020,Contract_Awards_PDFs/Tender_360423.pdf,1
2020-06-15,contract work starts,448675,MHR ENGINEERING,15/06/2020,Contract_Awards_PDFs/Tender_448675.pdf,1
2020-06-15,notification of award issued,448675,MHR ENGINEERING,15-Jun-2020,Contract_Awards_PDFs/Tender_448675.pdf,1
2020-06-15,notice published,466081,Purbachal New Town Project,15-Jun-2020 17:00,Tender Notice_PDFs/RAJUK_Tender_466081.pdf,1
2020-06-15,notice published,466089,Purbachal New Town Project,15-Jun-2020 17:00,Tender Notice_PDFs/RAJUK_Tender_466089.pdf,1
2020-06-15,notice published,466094,Purbachal New Town Project,15-Jun-2020 17:00,Tender Notice_PDFs/RAJUK_Tender_466094.pdf,1
2020-06-15,notice published,466105,Purbachal New Town Project,15-Jun-2020 17:00,Tender Notice_PDFs/RAJUK_Tender_466105.pdf,1
2020-06-15,notice published,466107,Purbachal New Town Project,15-Jun-2020 17:00,Tender Notice_PDFs/RAJUK_Tender_466107.pdf,1
2020-06-15,notice published,466108,Purbachal New Town Project,15-Jun-2020 17:00,Tender Notice_PDFs/RAJUK_Tender_466108.pdf,1
2020-06-15,notice published,466109,Purbachal New Town Project,15-Jun-2020 17:00,Tender Notice_PDFs/RAJUK_Tender_466109.pdf,1
2020-06-16,last day to buy the document,464552,Cox's Bazar Development Authority,16-Jun-2020 16:00,Tender Notice_PDFs/COXDA_Tender_464552.pdf,1
2020-06-16,last day to buy the document,464647,Cox's Bazar Development Authority,16-Jun-2020 16:00,Tender Notice_PDFs/COXDA_Tender_464647.pdf,1
2020-06-16,pre-tender meeting starts,466081,Purbachal New Town Project,16-Jun-2020 10:00,Tender Notice_PDFs/RAJUK_Tender_466081.pdf,1
2020-06-16,pre-tender meeting starts,466089,Purbachal New Town Project,16-Jun-2020 10:00,Tender Notice_PDFs/RAJUK_Tender_466089.pdf,1
2020-06-16,pre-tender meeting starts,466094,Purbachal New Town Project,16-Jun-2020 10:00,Tender Notice_PDFs/RAJUK_Tender_466094.pdf,1
2020-06-16,pre-tender meeting starts,466105,Purbachal New Town Project,16-Jun-2020 10:00,Tender Notice_PDFs/RAJUK_Tender_466105.pdf,1
