tender_id,clause_no,source_file,page,source_field,printed_label,text,chars,categories,defers_to_another_document,money_taka,money_original,money_words,money_scale_words,money_reading,money_unresolved,years,contract_counts,percentages
615572,1,Tender Notice_PDFs/RAJUK_Tender_615572.pdf,1,eligibility,Eligibility of Tenderer,As Per TDS.,11,deferred,yes,,,,,,,,,
616291,1,Tender Notice_PDFs/RAJUK_Tender_616291.pdf,1,eligibility,Eligibility of Tenderer,As Per TDS.,11,deferred,yes,,,,,,,,,
616292,1,Tender Notice_PDFs/RAJUK_Tender_616292.pdf,1,eligibility,Eligibility of Tenderer,As Per TDS.,11,deferred,yes,,,,,,,,,
616293,1,Tender Notice_PDFs/RAJUK_Tender_616293.pdf,1,eligibility,Eligibility of Tenderer,As Per TDS.,11,deferred,yes,,,,,,,,,
616294,1,Tender Notice_PDFs/RAJUK_Tender_616294.pdf,1,eligibility,Eligibility of Tenderer,As Per TDS.,11,deferred,yes,,,,,,,,,
619039,1,Tender Notice_PDFs/RAJUK_Tender_619039.pdf,1,eligibility,Eligibility of Tenderer,As per TDS.,11,deferred,yes,,,,,,,,,
620619,1,Tender Notice_PDFs/RAJUK_Tender_620619.pdf,1,eligibility,Eligibility of Tenderer,As per TDS.,11,deferred,yes,,,,,,,,,
622539,1,Tender Notice_PDFs/RAJUK_Tender_622539.pdf,1,eligibility,Eligibility of Tenderer,This invitation for Tender is open to Enlisted ( Electrical) Contractor/Supplier of RAjuk or Other Govt./ Semi Govt./ Autonomous Organization/ Reputed Bonafied Firm as mentioned below as further detailed in the Tender Data Sheet (TDS) as well as Particular Conditions of Contract (PCC) of the Tender Document.,309,cert_other;geographic,no,,,,,,,,,
622539,2,Tender Notice_PDFs/RAJUK_Tender_622539.pdf,1,eligibility,Eligibility of Tenderer,a) The Tenderer having minimum 05 ( Five) years general experience of electro--mechanical works .,97,experience_general,no,,,,,,,5,,
622539,3,Tender Notice_PDFs/RAJUK_Tender_622539.pdf,1,eligibility,Eligibility of Tenderer,"b) The Tenderer shall have successfully Completed of 01 (One ) No Supply, Installation, Testing & Commissioning of Generator of minimum amount Tk.30.00 (Thirty) Lacs single Contract within last 05 ( Five) years Under in Govt./ Semi Govt./ Autonomous body. i.e Counting backward from the date of publication of IFT in the News Paper/ Website.",341,other,no,3000000.00;3000000.00,Tk.30.00 (Thirty) Lacs | 30.00 (Thirty) Lacs,Thirty | Thirty,lacs,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,5,,
622539,4,Tender Notice_PDFs/RAJUK_Tender_622539.pdf,1,eligibility,Eligibility of Tenderer,c) The minimum amount of Liquid Assets or Working Capital or Credit facilities of the Tenderer shall be Tk. 25.00 (Twenty five) Lacs only.,138,financial_liquid;financial_credit,no,2500000.00;2500000.00,Tk. 25.00 (Twenty five) Lacs | 25.00 (Twenty five) Lacs,Twenty five | Twenty five,lacs,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,,,
622539,5,Tender Notice_PDFs/RAJUK_Tender_622539.pdf,1,eligibility,Eligibility of Tenderer,d) Tenderer must have up-to-date ABC category Contractory & Electrical Supervisory License from Bangladesh Electrical Licensing Board.,134,cert_licence_class,no,,,,,,,,,
622539,6,Tender Notice_PDFs/RAJUK_Tender_622539.pdf,1,eligibility,Eligibility of Tenderer,e) The Tenderer must have Income Tax clearance Certificate (2020-2021).,71,cert_tin;cert_other,no,,,,,,,,,
622539,7,Tender Notice_PDFs/RAJUK_Tender_622539.pdf,1,eligibility,Eligibility of Tenderer,f) The Tenderer must have VAT/BIN Registration Certificate.,59,cert_vat;cert_bin;cert_other,no,,,,,,,,,
622539,8,Tender Notice_PDFs/RAJUK_Tender_622539.pdf,1,eligibility,Eligibility of Tenderer,g) The Tenderer must have valid Trade License (2021-2022),57,cert_trade_licence,no,,,,,,,,,
622586,1,Tender Notice_PDFs/RAJUK_Tender_622586.pdf,1,eligibility,Eligibility of Tenderer,This invitation for Tender is open to Enlisted ( Electrical) Contractor/Supplier of RAjuk or Other Govt./ Semi Govt./ Autonomous Organization/ Reputed Bonafied Firm as mentioned below as further detailed in the Tender Data Sheet (TDS) as well as Particular Conditions of Contract (PCC) of the Tender Document.,309,cert_other;geographic,no,,,,,,,,,
622586,2,Tender Notice_PDFs/RAJUK_Tender_622586.pdf,1,eligibility,Eligibility of Tenderer,a) The Tenderer having minimum 05 ( Five) years general experience of electro--mechanical works.,96,experience_general,no,,,,,,,5,,
622586,3,Tender Notice_PDFs/RAJUK_Tender_622586.pdf,1,eligibility,Eligibility of Tenderer,b) The Tenderer shall have successfully Completed illumination Works of 02 (Two) Contracts amounting minimum 04 (Four) lac each or single Contracts amounting minimum 08 (Eight) lac within the last 05 ( Five) years Under in Govt./ Semi Govt./ Autonomous body. i.e Counting backward from the date of publication of IFT in the News Paper/ Website.,344,other,no,400000.00;800000.00,04 (Four) lac | 08 (Eight) lac,Four | Eight,lac,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,5,2,
622586,4,Tender Notice_PDFs/RAJUK_Tender_622586.pdf,1,eligibility,Eligibility of Tenderer,c) The minimum amount of Liquid Assets or Working Capital or Credit facilities of the Tenderer shall be Tk 8.00 Lacs only.,122,financial_liquid;financial_credit,no,800000.00;800000.00,Tk 8.00 Lacs | 8.00 Lacs, | ,lacs,the scale word was applied to the digits; no amount in words is printed beside them to check it against | the scale word was applied to the digits; no amount in words is printed beside them to check it against,,,,
622586,5,Tender Notice_PDFs/RAJUK_Tender_622586.pdf,1,eligibility,Eligibility of Tenderer,"d) Annual Electro - Mechanical Turnover : Last five years ( Financial year 2016-2017, 2017-2018 , 2018-2019, 2019-2020, 2020-2021 ) average Annual Turnover should be required minimum amount Tk.8.00 (Eight) Lacs. e)Tenderer must have up-to-date ABC/BC category Contractory & Electrical Supervisory License from Bangladesh Electrical Licensing Board.",348,financial_turnover;cert_licence_class,no,800000.00;800000.00,Tk.8.00 (Eight) Lacs | 8.00 (Eight) Lacs,Eight | Eight,lacs,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,,,
622586,6,Tender Notice_PDFs/RAJUK_Tender_622586.pdf,1,eligibility,Eligibility of Tenderer,f) The Tenderer must have Income Tax clearance Certificate (2020-2021).,71,cert_tin;cert_other,no,,,,,,,,,
622586,7,Tender Notice_PDFs/RAJUK_Tender_622586.pdf,1,eligibility,Eligibility of Tenderer,g) The Tenderer must have VAT/BIN Registration Certificate.,59,cert_vat;cert_bin;cert_other,no,,,,,,,,,
622586,8,Tender Notice_PDFs/RAJUK_Tender_622586.pdf,1,eligibility,Eligibility of Tenderer,h) The Tenderer must have valid Trade License (2021-2022),57,cert_trade_licence,no,,,,,,,,,
622637,1,Tender Notice_PDFs/RAJUK_Tender_622637.pdf,1,eligibility,Eligibility of Tenderer,This invitation for Tender is Open to Enlisted ( Electrical) Contractor/Supplier of RAjuk or Other Govt./ Semi Govt./ Autonomous Organization/ Reputed Bonafied Firm as mentioned below as further detailed in the Tender Data Sheet (TDS) as well as Particular Conditions of Contract (PCC) of the Tender Document.,309,cert_other;geographic,no,,,,,,,,,
622637,2,Tender Notice_PDFs/RAJUK_Tender_622637.pdf,1,eligibility,Eligibility of Tenderer,a) The Tenderer having minimum 05 ( Five) years general experience of electro--mechanical works .,97,experience_general,no,,,,,,,5,,
622637,3,Tender Notice_PDFs/RAJUK_Tender_622637.pdf,1,eligibility,Eligibility of Tenderer,b) The Tenderer shall have successfully Completed of 01 (One ) No Similar nature Works of minimum amount Tk.5.00 (Five) Lacs single Contract within last 05 ( Five) years Under in Govt./ Semi Govt./ Autonomous body. i.e Counting backward from the date of publication of IFT in the News Paper/ Website.,300,experience_similar,no,500000.00;500000.00,Tk.5.00 (Five) Lacs | 5.00 (Five) Lacs,Five | Five,lacs,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,5,,
622637,4,Tender Notice_PDFs/RAJUK_Tender_622637.pdf,1,eligibility,Eligibility of Tenderer,c) The minimum amount of Liquid Assets or Working Capital or Credit facilities of the Tenderer shall be Tk. 6.00 (Six) Lacs only.,129,financial_liquid;financial_credit,no,600000.00;600000.00,Tk. 6.00 (Six) Lacs | 6.00 (Six) Lacs,Six | Six,lacs,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,,,
622637,5,Tender Notice_PDFs/RAJUK_Tender_622637.pdf,1,eligibility,Eligibility of Tenderer,"d) Annual Electro - Mechanical Turnover : Last five years ( Financial year 2016-2017, 2017-2018 , 2018-2019, 2019-2020, 2020-2021 ) average Annual Turnover should be required minimum amount Tk.5.00 ( Five) Lacs.",211,financial_turnover,no,500000.00;500000.00,Tk.5.00 ( Five) Lacs | 5.00 ( Five) Lacs,Five | Five,lacs,"the digits and the words agree, so the scale word is applied to them | the digits and the words agree, so the scale word is applied to them",,,,
622637,6,Tender Notice_PDFs/RAJUK_Tender_622637.pdf,1,eligibility,Eligibility of Tenderer,e) Tenderer must have up-to-date ABC/BC category Contractory & Electrical Supervisory License from Bangladesh Electrical Licensing Board.,137,cert_licence_class,no,,,,,,,,,
622637,7,Tender Notice_PDFs/RAJUK_Tender_622637.pdf,1,eligibility,Eligibility of Tenderer,f) The Tenderer must have Income Tax clearance Certificate (2020-2021).,71,cert_tin;cert_other,no,,,,,,,,,
622637,8,Tender Notice_PDFs/RAJUK_Tender_622637.pdf,1,eligibility,Eligibility of Tenderer,g) The Tenderer must have VAT/BIN Registration Certificate.,59,cert_vat;cert_bin;cert_other,no,,,,,,,,,
622637,9,Tender Notice_PDFs/RAJUK_Tender_622637.pdf,1,eligibility,Eligibility of Tenderer,h) The Tenderer must have valid Trade License (2021-2022),57,cert_trade_licence,no,,,,,,,,,
632736,1,Tender Notice_PDFs/RAJUK_Tender_632736.pdf,1,eligibility,Eligibility of Tenderer,As per TDS.,11,deferred,yes,,,,,,,,,
632746,1,Tender Notice_PDFs/RAJUK_Tender_632746.pdf,1,eligibility,Eligibility of Tenderer,As Per TDS.,11,deferred,yes,,,,,,,,,
632748,1,Tender Notice_PDFs/RAJUK_Tender_632748.pdf,1,eligibility,Eligibility of Tenderer,As per TDS.,11,deferred,yes,,,,,,,,,
632749,1,Tender Notice_PDFs/RAJUK_Tender_632749.pdf,1,eligibility,Eligibility of Tenderer,As Per TDS.,11,deferred,yes,,,,,,,,,
637168,1,Tender Notice_PDFs/RAJUK_Tender_637168.pdf,1,eligibility,Eligibility of Tenderer,This invitation for Tender is open to all eligible Reputed manufacturer/sole agent as mentioned below as further detailed in the Tender Data Sheet (TDS) as well as Particular Conditions of Contract (PCC) of the Tender Document. a) The minimum number of years of general experience of the Supplier/Tenderer in the electro-mechanical works shall be five,351,experience_general,no,,,,,,,,,
637168,2,Tender Notice_PDFs/RAJUK_Tender_637168.pdf,1,eligibility,Eligibility of Tenderer,(05) years. b) The minimum specific experience of the Supplier/Tenderer at least 01 (One) contract of similar nature of works (Supply and Installation of Lift ) successfully completed within the last five,204,experience_similar;experience_count,no,,,,,,,5,1,
637168,3,Tender Notice_PDFs/RAJUK_Tender_637168.pdf,1,eligibility,Eligibility of Tenderer,(5) years (Years/Date counting backward from the date of publication of IFT in the e-GP system) with a value of at least Tk. 13000000 (One Crore and Thirty Lakh) only Government/ Semi- Government/ Autonomous Bodies /Private within Bangladesh. The issued Private Certificate must be authenticated (verified) by the Executive Engineer of PWD within his jurisdiction. c) The minimum amount of Liquid Assets or Working Capital or Letter of Commitment for Bank’s Undertaking for line of Credit as per Form PG3-8 of Tender and Contract Forms must be submitted for this Purpose of the successful Tenderer shall not be less than Tk. 15000000 (One Crore and Fifty Lakh) only. The Supporting Bank Document submitted along with the Tender must be issued in between Publication date & Submission date of the Tender. d) Supplier/Tenderer must have up-to-date ABC category Contractory License (License must be issued in favour of his own organization) & Electrical Supervisory Certificate from Bangladesh Electrical Licensing Board.,1018,financial_liquid;personnel;cert_other;cert_licence_class,no,13000000.00;15000000.00,Tk. 13000000 (One Crore and Thirty Lakh) | Tk. 15000000 (One Crore and Fifty Lakh),One Crore and Thirty Lakh | One Crore and Fifty Lakh,crore,the words in brackets state the same total as the digits | the words in brackets state the same total as the digits,,5,,
637169,1,Tender Notice_PDFs/RAJUK_Tender_637169.pdf,1,eligibility,Eligibility of Tenderer,This invitation for Tender is open to all eligible Reputed manufacturer/sole agent as mentioned below as further detailed in the Tender Data Sheet (TDS) as well as Particular Conditions of Contract (PCC) of the Tender Document. a) The minimum number of years of general experience of the Supplier/Tenderer in the electro-mechanical works shall be five,351,experience_general,no,,,,,,,,,
637169,2,Tender Notice_PDFs/RAJUK_Tender_637169.pdf,1,eligibility,Eligibility of Tenderer,(05) years. b) The minimum specific experience of the Supplier/Tenderer at least 01 (One) contract of similar nature of works (Supply and Installation of Lift ) successfully completed within the last five,204,experience_similar;experience_count,no,,,,,,,5,1,
637169,3,Tender Notice_PDFs/RAJUK_Tender_637169.pdf,1,eligibility,Eligibility of Tenderer,(5) years (Years/Date counting backward from the date of publication of IFT in the e-GP system) with a value of at least Tk. 7000000 (Seventy Lakh) only Government/ Semi-Government/ Autonomous Bodies /Private within Bangladesh. The issued Private Certificate must be authenticated (verified) by the Executive Engineer of PWD within his jurisdiction. c) The minimum amount of Liquid Assets or Working Capital or Letter of Commitment for Bank’s Undertaking for line of Credit as per Form PG3-8 of Tender and Contract Forms must be submitted for this Purpose of the successful Tenderer shall not be less than Tk. 7000000 (Seventy Lakh) only. The Supporting Bank Document submitted along with the Tender must be issued in between Publication date & Submission date of the Tender. d) Supplier/Tenderer must have up-to-date ABC category Contractory License (License must be issued in favour of his own organization) & Electrical Supervisory Certificate from Bangladesh Electrical Licensing Board.,990,financial_liquid;personnel;cert_other;geographic;cert_licence_class,no,7000000.00;7000000.00,Tk. 7000000 (Seventy Lakh) | Tk. 7000000 (Seventy Lakh),Seventy Lakh | Seventy Lakh,lakh,the words in brackets state the same total as the digits | the words in brackets state the same total as the digits,,5,,
637171,1,Tender Notice_PDFs/RAJUK_Tender_637171.pdf,1,eligibility,Eligibility of Tenderer,This invitation for Tender is open to all eligible Reputed manufacturer/sole agent as mentioned below as further detailed in the Tender Data Sheet (TDS) as well as Particular Conditions of Contract (PCC) of the Tender Document. a) The minimum number of years of general experience of the Supplier/Tenderer in the electro-mechanical works shall be five,351,experience_general,no,,,,,,,,,
